,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1101,950.0,0.0,3.0,No,412.0,BLQ,251.0,54.0,280.0,Unf,1981.0,950.0,TA,9758.0,61.0,0.0,0.0,5.0,5.0,950.0,191.6,1971.0,1971.0,119500
1102,1134.0,0.0,2.0,No,588.0,ALQ,422.0,45.2,254.0,Fin,1960.0,1134.0,TA,7000.0,70.0,45.0,16.0,7.0,5.0,1010.0,0.0,1960.0,2002.0,135000
1103,1194.0,0.0,3.0,Mn,655.0,ALQ,0.0,0.0,539.0,Fin,1954.0,1194.0,TA,8910.0,79.0,0.0,0.0,6.0,6.0,655.0,135.4,1959.0,1959.0,159500
1104,630.0,672.0,3.0,No,0.0,Unf,630.0,0.0,440.0,Unf,1970.0,1302.0,TA,2016.0,24.0,304.0,0.0,5.0,5.0,630.0,98.6,1970.0,1970.0,106000
1105,1500.0,965.8,3.0,Av,1032.0,GLQ,431.0,0.0,712.0,RFn,1994.0,2622.0,Gd,12256.0,98.0,362.0,32.0,5.0,8.0,1463.0,264.6,1994.0,1995.0,325000
1106,1442.0,0.0,3.0,Mn,738.0,GLQ,172.0,0.0,719.0,Fin,1990.0,1442.0,Gd,10357.0,114.0,0.0,244.0,5.0,7.0,910.0,0.0,1990.0,1991.0,179900
1107,887.0,1134.0,3.0,No,0.0,Unf,868.0,29.0,422.0,RFn,2006.0,2021.0,Gd,23257.0,168.0,0.0,100.0,5.0,7.0,868.0,0.0,2006.0,2006.0,274725
1108,948.0,742.0,3.0,No,0.0,Unf,924.0,0.0,463.0,RFn,2000.0,1690.0,TA,8063.0,61.8,0.0,48.0,5.0,6.0,924.0,40.0,2000.0,2000.0,181000
1109,1836.0,0.0,3.0,Mn,1039.0,GLQ,797.0,0.0,862.0,Fin,2004.0,1836.0,Gd,11362.0,107.0,42.0,185.0,5.0,8.0,1836.0,118.6,2004.0,2005.0,280000
1110,773.0,885.0,3.0,No,219.0,GLQ,554.0,0.0,431.0,Fin,1995.0,1658.0,TA,8000.0,61.0,0.0,84.0,5.0,6.0,773.0,20.0,1995.0,1996.0,188000
1111,1098.0,866.0,4.0,No,403.0,Unf,400.0,0.0,483.0,RFn,1976.0,1964.0,TA,10480.0,80.0,660.0,69.0,6.0,7.0,803.0,57.6,1976.0,1976.0,205000
1112,816.0,0.0,2.0,No,708.0,GLQ,108.0,45.2,308.0,Unf,1957.0,816.0,TA,7100.0,73.0,0.0,0.0,7.0,5.0,816.0,125.0,1957.0,1957.0,129900
1113,1008.0,0.0,2.0,No,643.0,BLQ,365.0,31.6,240.0,Unf,1953.0,1008.0,Gd,8923.0,66.0,0.0,18.0,7.0,5.0,1008.0,136.2,1953.0,2006.0,134500
1114,833.0,0.0,2.0,No,415.0,Rec,418.0,71.2,326.0,Unf,1955.0,833.0,Gd,5400.0,90.0,0.0,0.0,7.0,5.0,833.0,32.8,1954.0,2000.0,117000
1115,1734.0,0.0,3.0,No,1004.0,GLQ,730.0,0.0,928.0,RFn,2007.0,1734.0,Ex,12085.0,93.0,328.0,0.0,5.0,8.0,1734.0,116.2,2007.0,2007.0,318000
1116,779.0,640.0,3.0,No,353.0,GLQ,55.0,0.0,527.0,Fin,2002.0,1419.0,Gd,7750.0,70.4,0.0,0.0,5.0,8.0,408.0,126.4,2002.0,2002.0,184100
1117,894.0,0.0,3.0,No,702.0,BLQ,192.0,54.0,450.0,RFn,1967.0,894.0,Gd,9764.0,57.0,0.0,0.0,7.0,5.0,894.0,210.6,1967.0,2003.0,130000
1118,1021.0,580.0,3.6,No,0.0,Unf,533.0,81.8,300.0,RFn,1958.0,1601.0,TA,13825.0,85.0,0.0,34.0,6.0,5.0,533.0,149.0,1958.0,1987.0,140000
1119,1040.0,0.0,2.8,No,369.0,LwQ,671.0,45.2,286.0,RFn,1959.0,1040.0,TA,7560.0,70.0,0.0,0.0,5.0,5.0,1040.0,97.6,1959.0,1959.0,133700
1120,1012.0,0.0,2.0,No,0.0,Unf,1012.0,18.2,308.0,Unf,1920.0,1012.0,TA,8263.0,59.0,0.0,22.0,5.0,6.0,1012.0,86.8,1920.0,1950.0,118400
1121,1552.0,0.0,3.0,Av,24.0,GLQ,1528.0,0.0,782.0,Unf,2005.0,1552.0,Gd,10084.0,84.0,196.0,20.0,5.0,7.0,1552.0,136.8,2005.0,2006.0,212900
1122,960.0,0.0,3.0,No,0.0,Unf,672.0,49.8,288.0,Unf,1956.0,960.0,TA,8926.0,55.6,0.0,0.0,3.0,4.0,672.0,115.8,1956.0,1956.0,112000
1123,698.0,0.0,2.0,No,0.0,Unf,698.0,72.2,0.0,None,1955.0,698.0,TA,9405.0,50.0,0.0,200.0,9.0,5.0,698.0,0.0,1947.0,2008.0,118000
1124,812.0,670.0,3.0,No,0.0,Unf,384.0,46.8,392.0,Fin,1992.0,1482.0,Gd,9125.0,67.8,170.0,25.0,5.0,7.0,384.0,52.8,1992.0,1992.0,163900
1125,1005.0,0.0,2.0,No,0.0,Unf,1005.0,0.0,672.0,Unf,1977.0,1005.0,Fa,10434.0,60.0,0.0,0.0,5.0,4.0,1005.0,72.8,1955.0,1955.0,115000
1126,1555.0,0.0,2.0,No,0.0,Unf,1373.0,0.0,660.0,Fin,2007.0,1555.0,Gd,3684.0,53.0,130.0,20.0,5.0,7.0,1373.0,91.4,2007.0,2007.0,174000
1127,1530.0,0.0,3.0,Av,1300.0,GLQ,230.0,0.0,630.0,Fin,2004.0,1530.0,Gd,14572.0,182.0,0.0,36.0,5.0,7.0,1530.0,144.0,2004.0,2004.0,259000
1128,847.0,1112.0,4.0,Av,0.0,Unf,847.0,53.6,434.0,Fin,2004.0,1959.0,Gd,11796.0,59.0,0.0,48.0,5.0,7.0,847.0,28.8,2004.0,2005.0,215000
1129,936.0,0.0,2.0,Gd,936.0,GLQ,0.0,45.2,672.0,Unf,1980.0,936.0,TA,7200.0,60.0,180.0,0.0,5.0,5.0,936.0,160.8,1980.0,1980.0,140000
1130,1328.0,653.0,4.0,No,622.0,BLQ,500.0,0.0,576.0,Unf,1981.0,1981.0,Gd,7804.0,65.0,0.0,44.0,3.0,4.0,1122.0,431.0,1928.0,1950.0,135000
1131,974.0,0.0,3.0,Mn,212.0,BLQ,762.0,0.0,0.0,None,1950.4,974.0,TA,10712.0,63.0,0.0,28.0,5.0,5.0,974.0,24.0,1991.0,1992.0,93500
1132,1178.0,1032.0,5.0,Mn,0.0,Unf,1008.0,8.4,205.0,Unf,1930.0,2210.0,Fa,9900.0,90.0,0.0,48.0,4.0,6.0,1008.0,86.4,1880.0,1950.0,117500
1133,1142.0,878.0,3.0,No,584.0,GLQ,544.0,0.0,466.0,RFn,1995.0,2020.0,Gd,9828.0,80.0,0.0,155.0,5.0,8.0,1128.0,86.4,1995.0,1995.0,239500
1134,916.0,684.0,3.0,Av,0.0,Unf,916.0,0.0,460.0,Fin,1997.0,1600.0,TA,8773.0,57.0,0.0,38.0,5.0,6.0,916.0,72.8,1997.0,1997.0,169000
1135,986.0,0.0,2.0,No,0.0,Unf,960.0,0.0,180.0,Unf,1926.0,986.0,TA,6180.0,60.0,0.0,128.0,5.0,6.0,960.0,34.2,1926.0,1950.0,102000
1136,1032.0,220.0,3.0,No,280.0,BLQ,752.0,100.8,288.0,Unf,1950.0,1252.0,TA,9600.0,80.0,0.0,0.0,5.0,6.0,1032.0,0.0,1950.0,1950.0,119000
1137,780.0,240.0,2.0,No,0.0,Unf,780.0,50.0,0.0,None,1939.6,1020.0,TA,6342.0,54.0,0.0,0.0,8.0,5.0,780.0,4.8,1875.0,1996.0,94000
1138,1567.0,0.0,2.0,Gd,1567.0,ALQ,0.0,0.0,714.0,RFn,1977.0,1567.0,Gd,9819.0,73.2,0.0,32.0,5.0,6.0,1567.0,185.6,1977.0,1977.0,196000
1139,1167.0,0.0,3.0,No,645.0,BLQ,270.0,0.0,495.0,Unf,1972.0,1167.0,TA,8731.0,98.0,0.0,0.0,5.0,5.0,915.0,212.8,1920.0,1950.0,144000
1140,952.0,0.0,2.0,Mn,852.0,ALQ,100.0,45.2,840.0,Unf,1988.0,952.0,TA,7350.0,60.0,0.0,0.0,7.0,5.0,952.0,101.6,1951.0,1951.0,139000
1141,1088.0,780.0,4.0,No,381.0,ALQ,399.0,0.0,484.0,Unf,1976.0,1868.0,Gd,10304.0,90.4,44.0,96.0,7.0,5.0,780.0,57.6,1976.0,1976.0,197500
1142,1466.0,1362.0,4.0,Gd,1150.0,GLQ,316.0,28.8,1052.0,RFn,2006.0,2828.0,Gd,9965.0,77.0,340.0,144.0,5.0,8.0,1466.0,97.0,2006.0,2007.0,424870
1143,1006.0,0.0,3.0,No,288.0,GLQ,718.0,49.8,0.0,None,1947.2,1006.0,TA,9000.0,58.8,0.0,24.0,3.0,5.0,1006.0,118.6,1959.0,1959.0,80000
1144,672.0,252.0,2.0,No,348.0,BLQ,324.0,37.0,280.0,Unf,1941.0,924.0,Fa,12180.0,60.0,0.0,0.0,4.0,4.0,672.0,202.6,1941.0,1950.0,80000
1145,1042.0,534.0,3.0,No,0.0,Unf,1042.0,54.8,225.0,Unf,1928.0,1576.0,TA,6240.0,52.0,0.0,0.0,6.0,5.0,1042.0,34.2,1928.0,1950.0,149000
1146,1298.0,0.0,3.0,No,1258.0,GLQ,40.0,0.0,403.0,Fin,1985.0,1298.0,Gd,11200.0,83.6,85.0,26.0,5.0,6.0,1298.0,131.6,1985.0,1985.0,180000
1147,860.0,704.0,3.0,No,275.0,Rec,429.0,90.6,234.0,Unf,1941.0,1564.0,Fa,12000.0,75.0,0.0,0.0,7.0,7.0,704.0,112.6,1941.0,1950.0,174500
1148,572.0,539.0,2.0,No,0.0,Unf,572.0,71.2,288.0,Unf,1982.0,1111.0,TA,5700.0,51.0,0.0,0.0,7.0,7.0,572.0,4.8,1926.0,1950.0,116900
1149,832.0,650.0,3.0,No,624.0,ALQ,26.0,48.8,324.0,Unf,1930.0,1482.0,TA,9000.0,50.0,0.0,0.0,9.0,7.0,650.0,91.2,1920.0,1988.0,143000
1150,932.0,0.0,2.0,No,0.0,Unf,932.0,18.2,306.0,Unf,1950.0,932.0,Gd,8280.0,57.0,0.0,0.0,5.0,6.0,932.0,86.8,1950.0,1950.0,124000
1151,1466.0,0.0,3.0,No,176.0,Rec,1290.0,43.2,528.0,Fin,1959.0,1466.0,Fa,17755.0,134.0,132.0,140.0,4.0,5.0,1466.0,58.4,1959.0,1959.0,149900
1152,1811.0,496.2,2.0,No,296.0,ALQ,230.0,44.8,470.0,Fin,1956.0,1811.0,Ex,14115.0,90.0,0.0,0.0,7.0,6.0,1073.0,129.8,1956.0,2004.0,230000
1153,816.0,0.0,2.0,Av,538.0,BLQ,278.0,71.2,432.0,Unf,2002.0,816.0,TA,5890.0,63.0,0.0,0.0,8.0,6.0,816.0,32.8,1930.0,2007.0,120500
1154,902.0,918.0,4.0,Gd,454.0,ALQ,410.0,81.8,492.0,Unf,1965.0,1820.0,Gd,13700.0,92.6,288.0,84.0,6.0,7.0,864.0,105.8,1965.0,1988.0,201800
1155,1437.0,0.0,3.0,Gd,1157.0,ALQ,280.0,0.0,528.0,RFn,1976.0,1437.0,Gd,10768.0,90.0,0.0,21.0,8.0,5.0,1437.0,0.0,1976.0,2004.0,218000
1156,1265.0,0.0,3.0,Gd,633.0,ALQ,586.0,31.6,502.0,RFn,1965.0,1265.0,Gd,9350.0,85.0,0.0,92.0,8.0,5.0,1219.0,32.8,1965.0,1999.0,179900
1157,1314.0,0.0,2.0,No,904.0,GLQ,410.0,48.8,626.0,RFn,2008.0,1314.0,Gd,5001.0,34.0,166.0,62.0,5.0,7.0,1314.0,86.0,2007.0,2008.0,230000
1158,1580.0,0.0,3.0,No,0.0,Unf,1580.0,0.0,830.0,RFn,2008.0,1580.0,Gd,11932.0,92.0,186.0,24.0,5.0,8.0,1580.0,98.4,2007.0,2008.0,235128
1159,943.0,933.0,4.0,No,442.0,ALQ,459.0,0.0,540.0,RFn,1974.0,1876.0,Gd,9120.0,76.0,270.0,69.0,6.0,6.0,901.0,28.8,1974.0,1974.0,185000
1160,855.0,601.0,3.0,No,311.0,None,544.0,0.0,440.0,Unf,1978.0,1456.0,TA,2280.0,24.0,0.0,0.0,5.0,6.0,855.0,130.8,1978.0,1978.0,146000
1161,1640.0,0.0,3.0,No,728.0,BLQ,568.0,43.2,924.0,Unf,1993.0,1640.0,Gd,14778.0,79.2,72.0,0.0,7.0,6.0,1296.0,88.8,1954.0,2006.0,224000
1162,894.0,0.0,3.0,No,492.0,BLQ,402.0,49.8,450.0,Unf,1968.0,894.0,TA,8724.0,109.0,0.0,0.0,5.0,5.0,894.0,112.2,1968.0,1968.0,129000
1163,1258.0,0.0,0.0,Av,1198.0,GLQ,0.0,0.0,400.0,Unf,1969.0,1258.0,TA,12900.0,60.0,0.0,0.0,4.0,4.0,1198.0,146.4,1969.0,1969.0,108959
1164,1432.0,0.0,2.0,Gd,680.0,ALQ,289.0,43.2,588.0,Unf,1978.0,1432.0,Gd,16157.0,102.6,0.0,180.0,7.0,5.0,1360.0,101.6,1978.0,1978.0,194000
1165,1502.0,0.0,3.0,No,0.0,Unf,1502.0,0.0,644.0,RFn,2009.0,1502.0,Gd,9541.0,79.0,268.0,114.0,5.0,7.0,1502.0,143.0,2009.0,2009.0,233170
1166,1694.0,0.0,3.0,Av,0.0,Unf,1694.0,0.0,776.0,Fin,2008.0,1694.0,Gd,10475.0,64.0,72.0,33.0,5.0,8.0,1694.0,160.0,2008.0,2008.0,245350
1167,959.0,712.0,3.0,No,786.0,GLQ,173.0,0.0,472.0,Fin,2000.0,1671.0,TA,10852.0,58.0,0.0,38.0,5.0,6.0,959.0,0.0,2000.0,2000.0,173000
1168,1236.0,872.0,4.0,No,626.0,Rec,501.0,81.8,540.0,Unf,1935.0,2108.0,Gd,13728.0,120.0,0.0,0.0,7.0,6.0,1127.0,105.8,1935.0,1986.0,235000
1169,1831.0,1796.0,4.0,Gd,1387.0,GLQ,543.0,0.0,807.0,Fin,1995.0,3627.0,Gd,35760.0,118.0,1378.0,76.0,5.0,10.0,1930.0,148.4,1995.0,1996.0,625000
1170,1118.0,0.0,3.0,Av,522.0,ALQ,574.0,54.0,358.0,Fin,1977.0,1118.0,TA,9880.0,76.0,0.0,0.0,6.0,6.0,1096.0,235.4,1977.0,1977.0,171000
1171,1261.0,0.0,3.0,No,662.0,ALQ,599.0,31.6,433.0,RFn,1958.0,1261.0,TA,9120.0,76.0,0.0,0.0,6.0,6.0,1261.0,56.0,1958.0,1958.0,163000
1172,625.0,625.0,2.0,No,0.0,Unf,625.0,0.0,625.0,Fin,2006.0,1250.0,Gd,4017.0,35.0,0.0,54.0,5.0,7.0,625.0,56.0,2006.0,2007.0,171900
1173,1636.0,971.0,3.0,No,152.0,Rec,977.0,72.2,0.0,RFn,1985.0,3086.0,Ex,18030.0,138.0,0.0,0.0,6.0,5.0,1598.0,83.8,1946.0,1994.0,200500
1174,1170.0,1175.0,4.0,No,503.0,Rec,449.0,43.2,360.0,Unf,1932.0,2345.0,TA,16560.0,80.0,0.0,0.0,8.0,6.0,952.0,83.8,1932.0,1950.0,239000
1175,2129.0,743.0,4.0,No,700.0,GLQ,983.0,28.8,541.0,Fin,1992.0,2872.0,Gd,10678.0,85.0,337.0,33.0,5.0,8.0,1683.0,134.6,1992.0,2000.0,285000
1176,923.0,0.0,3.0,No,658.0,ALQ,218.0,45.2,264.0,Unf,1984.0,923.0,TA,6951.0,37.0,0.0,0.0,5.0,5.0,876.0,101.0,1984.0,1985.0,119500
1177,818.0,406.0,3.0,No,468.0,Rec,350.0,57.2,210.0,Unf,1926.0,1224.0,TA,3950.0,46.2,0.0,0.0,8.0,6.0,818.0,76.0,1926.0,2004.0,115000
1178,820.0,523.0,3.0,No,0.0,Unf,731.0,27.2,186.0,Unf,1921.0,1343.0,TA,7681.0,54.0,0.0,0.0,6.0,5.0,731.0,40.8,1921.0,1950.0,154900
1179,1124.0,0.0,3.0,None,0.0,ALQ,0.0,190.0,0.0,None,1957.8,1124.0,TA,8335.0,77.0,0.0,36.0,5.0,5.0,0.0,97.6,1954.0,1954.0,93000
1180,1298.0,1216.0,4.0,No,1216.0,LwQ,0.0,0.0,693.0,Fin,1990.0,2514.0,TA,11170.0,88.4,0.0,0.0,5.0,7.0,1216.0,221.4,1990.0,1991.0,250000
1181,1652.0,0.0,2.0,Gd,1480.0,GLQ,120.0,0.0,482.0,Unf,2008.0,1652.0,Gd,5587.0,64.0,186.0,53.0,5.0,8.0,1600.0,162.0,2008.0,2008.0,392500
1182,2411.0,2065.0,4.0,Av,2096.0,GLQ,300.0,43.2,813.0,Fin,1996.0,4476.0,Ex,15623.0,160.0,0.0,78.0,5.0,10.0,2396.0,102.2,1996.0,1996.0,745000
1183,1130.0,0.0,2.0,No,821.0,Unf,299.0,0.0,720.0,Unf,1970.0,1130.0,TA,10800.0,60.0,0.0,0.0,6.0,5.0,1120.0,24.0,1920.0,1950.0,120000
1184,1572.0,0.0,3.0,Gd,1159.0,Rec,413.0,0.0,995.0,RFn,1963.0,1572.0,TA,35133.0,50.0,226.0,263.0,4.0,5.0,1572.0,148.4,1963.0,1963.0,186700
1185,949.0,272.0,4.0,No,392.0,BLQ,392.0,54.0,392.0,Unf,1965.0,1221.0,TA,9738.0,60.0,0.0,0.0,7.0,5.0,784.0,117.2,1924.0,1950.0,104900
1186,1014.0,685.0,3.0,Mn,440.0,BLQ,538.0,0.0,420.0,Unf,1920.0,1699.0,TA,10615.0,107.0,0.0,74.0,5.0,3.0,978.0,57.6,1900.0,1970.0,95000
1187,1624.0,0.0,2.0,No,1456.0,GLQ,168.0,0.0,757.0,RFn,1994.0,1624.0,Gd,12461.0,89.0,0.0,114.0,5.0,8.0,1624.0,150.0,1994.0,1995.0,262000
1188,831.0,829.0,3.0,No,0.0,Unf,831.0,0.0,493.0,RFn,2002.0,1660.0,Gd,8935.0,68.0,95.0,68.0,5.0,7.0,831.0,72.8,2002.0,2002.0,195000
1189,1028.0,776.0,3.0,No,0.0,Unf,994.0,27.2,442.0,Fin,1999.0,1804.0,Gd,7500.0,60.0,0.0,60.0,5.0,7.0,994.0,20.0,1999.0,1999.0,189000
1190,1622.0,0.0,3.0,Av,1159.0,BLQ,90.0,0.0,1356.0,Fin,1975.0,1622.0,TA,32463.0,144.4,149.0,0.0,4.0,4.0,1249.0,148.4,1961.0,1975.0,168000
1191,764.0,677.0,2.0,No,0.0,Unf,776.0,0.0,492.0,Unf,1999.0,1441.0,Gd,2645.0,24.0,456.0,0.0,5.0,8.0,776.0,206.0,1999.0,2000.0,174000
1192,842.0,630.0,3.0,Mn,0.0,Unf,702.0,46.8,250.0,Unf,1925.0,1472.0,Gd,9600.0,60.0,0.0,0.0,8.0,5.0,702.0,101.6,1925.0,1994.0,125000
1193,1224.0,0.0,2.0,No,883.0,GLQ,341.0,0.0,402.0,Fin,1999.0,1224.0,TA,4500.0,34.2,425.0,304.0,5.0,6.0,1224.0,109.6,1999.0,1999.0,165000
1194,663.0,689.0,4.0,No,371.0,ALQ,292.0,78.4,299.0,Fin,1969.0,1352.0,TA,9364.0,80.0,143.0,36.0,7.0,6.0,663.0,37.8,1969.0,1969.0,158000
1195,728.0,728.0,3.0,No,0.0,Unf,728.0,0.0,400.0,Fin,2005.0,1456.0,Gd,8029.0,51.0,0.0,24.0,5.0,6.0,728.0,100.0,2005.0,2005.0,176000
1196,879.0,984.0,4.0,Av,0.0,Unf,879.0,81.8,660.0,Fin,2006.0,1863.0,Gd,14054.0,58.0,0.0,17.0,5.0,7.0,879.0,105.8,2006.0,2006.0,219210
1197,815.0,875.0,3.0,No,0.0,Unf,815.0,0.0,225.0,RFn,1916.0,1690.0,TA,8850.0,65.0,0.0,0.0,6.0,7.0,815.0,72.8,1916.0,1950.0,144000
1198,1212.0,0.0,3.0,No,0.0,Unf,1212.0,49.8,573.0,RFn,2001.0,1212.0,Gd,9100.0,70.0,0.0,0.0,5.0,7.0,1212.0,70.2,2001.0,2001.0,178000
1199,1382.0,0.0,3.0,No,547.0,Rec,504.0,0.0,459.0,Unf,1974.0,1382.0,TA,11235.0,75.0,51.0,82.0,5.0,4.0,1051.0,155.6,1963.0,1979.0,148000
1200,864.0,0.0,3.0,No,0.0,Unf,864.0,72.2,280.0,Fin,1972.0,864.0,TA,9353.0,71.0,0.0,0.0,5.0,4.0,864.0,94.6,1970.0,1970.0,116050
1201,866.0,913.0,3.0,Av,0.0,Unf,866.0,0.0,546.0,RFn,1998.0,1779.0,Gd,10400.0,80.0,0.0,36.0,5.0,7.0,866.0,57.6,1998.0,1998.0,197900
1202,884.0,464.0,3.0,No,0.0,Rec,884.0,50.0,216.0,Unf,1960.0,1348.0,TA,6000.0,50.0,0.0,0.0,8.0,5.0,884.0,34.2,1925.0,1997.0,117000
1203,1630.0,0.0,3.0,No,0.0,BLQ,1630.0,0.0,451.0,Unf,2000.0,1630.0,Gd,9750.0,75.0,171.0,234.0,5.0,7.0,1630.0,102.2,2000.0,2001.0,213000
1204,1074.0,0.0,3.0,No,788.0,ALQ,268.0,0.0,495.0,RFn,1975.0,1074.0,TA,10140.0,78.0,0.0,88.0,6.0,5.0,1056.0,153.8,1975.0,1975.0,153500
1205,2196.0,0.0,3.0,Mn,485.0,ALQ,1496.0,0.0,701.0,RFn,1990.0,2196.0,Gd,14684.0,90.0,234.0,70.0,7.0,7.0,2158.0,84.0,1990.0,1991.0,271900
1206,1056.0,0.0,2.4,No,1056.0,Rec,0.0,0.0,384.0,Unf,1966.0,1056.0,TA,8900.0,75.0,0.0,42.0,4.0,4.0,1056.0,202.4,1966.0,1966.0,107000
1207,1700.0,0.0,3.0,Av,340.0,GLQ,1342.0,0.0,544.0,RFn,2003.0,1700.0,Gd,9135.0,70.0,120.0,23.0,5.0,6.0,1682.0,93.4,2003.0,2003.0,200000
1208,1283.0,0.0,3.0,No,504.0,Rec,319.0,0.0,506.0,Unf,1980.0,1283.0,TA,7763.0,70.0,0.0,0.0,7.0,5.0,931.0,59.2,1962.0,1980.0,140000
1209,1660.0,0.0,3.0,Mn,1220.0,GLQ,440.0,0.0,500.0,RFn,2006.0,1660.0,Gd,10182.0,85.0,420.0,50.0,5.0,8.0,1660.0,225.0,2006.0,2006.0,290000
1210,1055.0,790.0,3.4,No,0.0,Unf,1055.0,0.0,462.0,RFn,1992.0,1845.0,Gd,11218.0,70.0,0.0,104.0,5.0,6.0,1055.0,37.6,1992.0,1992.0,189000
1211,1080.0,672.0,4.0,Av,427.0,GLQ,132.0,90.6,492.0,RFn,1988.0,1752.0,TA,12134.0,152.0,0.0,12.0,7.0,8.0,559.0,80.0,1988.0,2005.0,164000
1212,672.0,0.0,2.0,No,344.0,Rec,328.0,72.2,234.0,Unf,1941.0,672.0,TA,9340.0,50.0,0.0,113.0,6.0,4.0,672.0,149.2,1941.0,1950.0,113000
1213,960.0,0.0,0.0,Av,648.0,GLQ,0.0,22.4,364.0,Unf,1965.0,960.0,TA,10246.0,79.8,0.0,0.0,9.0,4.0,648.0,6.6,1965.0,2001.0,145000
1214,999.0,0.0,3.0,Av,784.0,BLQ,141.0,0.0,300.0,Unf,1962.0,999.0,TA,10205.0,69.0,0.0,72.0,5.0,5.0,925.0,153.8,1962.0,1962.0,134500
1215,894.0,0.0,3.0,No,180.0,Rec,340.0,45.2,384.0,RFn,1966.0,894.0,TA,7094.0,99.0,0.0,0.0,5.0,5.0,894.0,101.6,1966.0,1966.0,125000
1216,1318.0,584.0,4.0,None,0.0,None,0.0,38.0,539.0,Unf,1978.0,1902.0,TA,8930.0,68.0,0.0,0.0,5.0,6.0,0.0,121.6,1978.0,1978.0,112000
1217,1314.0,0.0,3.0,Mn,936.0,GLQ,364.0,0.0,552.0,RFn,2009.0,1314.0,Gd,8640.0,72.0,72.0,112.0,5.0,8.0,1300.0,99.0,2009.0,2009.0,229456
1218,672.0,144.0,2.0,None,0.0,None,0.0,0.0,0.0,None,1942.8,912.0,TA,6240.0,52.0,0.0,0.0,5.0,4.0,0.0,32.8,1947.0,1950.0,80500
1219,672.0,546.0,3.0,No,0.0,None,672.0,0.0,0.0,None,1975.2,1218.0,TA,1680.0,21.0,236.0,0.0,5.0,6.0,672.0,98.6,1971.0,1971.0,91500
1220,912.0,0.0,2.0,No,312.0,Rec,0.0,45.2,288.0,Unf,1964.0,912.0,TA,7800.0,66.0,0.0,0.0,5.0,5.0,912.0,146.4,1964.0,1964.0,115000
1221,1211.0,0.0,3.0,No,250.0,BLQ,210.0,0.0,322.0,Unf,1968.0,1211.0,TA,8250.0,55.0,0.0,63.0,5.0,5.0,952.0,0.0,1968.0,1968.0,134000
1222,1168.0,678.0,3.0,Mn,196.0,Rec,844.0,0.0,315.0,Unf,1949.0,1846.0,TA,10496.0,78.0,320.0,0.0,6.0,6.0,1040.0,0.0,1949.0,1950.0,143000
1223,2136.0,0.0,4.0,No,756.0,LwQ,1380.0,0.0,528.0,Unf,1951.0,2136.0,TA,10680.0,89.0,44.0,30.0,3.0,5.0,2136.0,103.4,1951.0,1951.0,137900
1224,788.0,702.0,3.0,Av,724.0,GLQ,64.0,0.0,388.0,Fin,2004.0,1490.0,Gd,15384.0,60.0,0.0,75.0,5.0,7.0,788.0,129.8,2004.0,2005.0,184000
1225,1138.0,0.0,3.0,Av,507.0,GLQ,81.0,0.0,264.0,Fin,1958.0,1138.0,TA,10482.0,65.0,63.0,0.0,8.0,6.0,588.0,0.0,1958.0,1958.0,145000
1226,894.0,1039.0,4.0,Mn,0.0,Unf,894.0,44.8,668.0,Fin,2007.0,1933.0,Gd,14598.0,86.0,74.0,18.0,5.0,6.0,894.0,105.8,2007.0,2007.0,214000
1227,912.0,0.0,2.0,No,595.0,ALQ,317.0,49.8,576.0,Unf,1992.0,912.0,Gd,8872.0,72.0,300.0,240.0,8.0,5.0,912.0,160.2,1965.0,2008.0,147000
1228,1702.0,0.0,1.0,No,1540.0,GLQ,162.0,48.8,1052.0,Fin,2008.0,1702.0,Ex,8769.0,65.0,766.0,72.0,5.0,9.0,1702.0,66.2,2008.0,2008.0,367294
1229,1507.0,0.0,4.0,No,666.0,ALQ,409.0,0.0,404.0,Unf,1960.0,1507.0,TA,7910.0,70.0,0.0,0.0,5.0,5.0,1075.0,51.0,1960.0,1960.0,127000
1230,1361.0,1259.0,4.0,No,498.0,GLQ,652.0,145.0,600.0,RFn,1977.0,2620.0,TA,18890.0,105.2,1.0,24.0,5.0,5.0,1361.0,83.8,1977.0,1977.0,190000
1231,1190.0,0.0,3.0,Av,803.0,ALQ,303.0,0.0,540.0,RFn,1962.0,1190.0,TA,7728.0,70.0,120.0,18.0,6.0,5.0,1106.0,121.6,1962.0,1962.0,132500
1232,1224.0,0.0,2.0,None,0.0,None,0.0,22.4,462.0,Unf,1962.0,1224.0,TA,9842.0,70.0,0.0,0.0,5.0,4.0,0.0,0.0,1962.0,1962.0,101800
1233,1188.0,0.0,3.0,No,1000.0,Rec,188.0,37.0,531.0,RFn,1959.0,1188.0,TA,12160.0,85.0,180.0,0.0,5.0,5.0,1188.0,202.6,1959.0,1959.0,142000
1234,1024.0,940.0,4.0,Av,0.0,Unf,940.0,0.0,0.0,None,1965.8,1964.0,TA,8525.0,55.0,0.0,192.0,6.0,5.0,940.0,40.0,1911.0,1950.0,130000
